Ebene;Von;Nach;Miete;Beliebtheitsfaktor
1;Saint-Denis;Bangkok;82600;0.029
1;Saint-Denis;Paryż;925800;0.194
1;Saint;Cancún;120900;0.577
1;Saint;Punta;26200;0.13
1;Saint;Toronto;39200;0.261
1;Salt;Amsterdam;653300;0.191
1;Salt;Londyn;327500;0.09
1;Salt;San;43300;0.204
1;Salt;Toronto;140900;0.177
1;Salt;Vancouver;65800;0.255
1;San;Calgary;183000;0.284
1;San;Delhi;701100;0.084
1;San;Edmonton;46700;0.124
1;San;Kanton;603400;0.076
1;San;Hongkong;2976800;0.196
1;San;Kunming;179000;0.042
1;San;Montreal;215800;0.09
1;San;Monachium;1161100;0.12
1;San;Qingdao;148300;0.046
1;San;Reykjavík;145300;0.051
1;San;Seul;2065300;0.171
1;San;Sydney;1182800;0.147
1;San;Tel;792700;0.088
1;San;Tokio;921100;0.115
1;San;Toronto;842800;0.252
1;San;Vancouver;343300;0.429
1;San;Zurych;894900;0.104
1;San;Chicago;42500;0.029
1;San;Lima;97700;0.109
1;San;Managua;7000;0.206
1;San;San;87200;0.574
1;San;Santiago;107100;0.062
1;San;Santo;16400;0.041
1;San;Detroit;30700;0.046
1;San;Seattle;142500;0.227
1;San;Quito;45500;0.169
1;Santa;Bogota;46200;0.106
1;Santa;Lima;56600;0.215
1;Santa;Madryt;519700;0.187
1;Santa;São;123600;0.37
1;Santiago;Auckland;252200;0.058
1;Santiago;Buenos;478400;0.911
1;Santiago;Frankfurt;526800;0.04
1;Santiago;Houston;281800;0.072
1;Santiago;Lima;1209300;1.075
1;Santiago;Madryt;1483000;0.157
1;Santiago;Quito;48100;0.061
1;Santiago;Rio;407600;0.502
1;Santiago;Santa;25000;0.082
1;Santiago;São;1084400;0.812
1;Santiago;Sydney;722500;0.113
1;Santo;Atlanta;135200;0.166
1;Santo;Boston;143300;0.206
1;Santo;Caracas;26400;0.26
1;Santo;Fort-de-France;9600;0.094
1;Santo;Nowy;865300;0.641
1;Santo;Pointe-à-Pitre;8400;0.084
1;São;Asunción;124600;0.615
1;São;Chicago;390000;0.076
1;São;Houston;560800;0.12
1;São;Stambuł;359200;0.031
1;São;Johannesburg;559800;0.145
1;São;Lima;543800;0.302
1;São;Lizbona;1280400;0.205
1;São;Londyn;1123200;0.087
1;São;Los;665600;0.082
1;São;Madryt;1656700;0.198
1;São;Mediolan;355600;0.051
1;São;Meksyk;671500;0.136
1;São;Miami;1604300;0.317
1;São;Montevideo;205200;0.607
1;São;Orlando;483000;0.168
1;São;Panama;673900;0.216
1;São;Pekin;481400;0.033
1;São;Porto;130800;0.033
1;São;Punta;73300;0.035
1;São;Quito;55100;0.054
1;São;Toronto;473200;0.066
1;São;Waszyngton;279700;0.077
1;São;Zurych;560700;0.067
1;Sapporo;Busan;97400;0.275
1;Sapporo;Hongkong;463200;0.195
1;Sapporo;Honolulu;133300;0.115
1;Sapporo;Kuala;206600;0.063
1;Sapporo;Manila;43800;0.029
1;Sapporo;Pekin;81300;0.087
1;Sapporo;Seul;406700;0.424
1;Sapporo;Szanghaj;215600;0.195
1;Sapporo;Singapur;195200;0.049
1;Sapporo;Tajpej;519600;0.35
1;Sarajewo;Rijad;41400;0.079
1;Sarajewo;Wiedeń;24000;0.195
1;Sarajewo;Zagrzeb;6900;0.319
1;Seattle;Amsterdam;1055500;0.158
1;Seattle;Calgary;67100;0.364
1;Seattle;Edmonton;29400;0.252
1;Seattle;Paryż;742600;0.108
1;Seattle;Reykjavík;256900;0.162
1;Seattle;Szanghaj;516000;0.087
1;Seattle;Shenzhen;99100;0.036
1;Seattle;Singapur;188600;0.017
1;Seattle;Tokio;1117600;0.232
1;Seattle;Toronto;98500;0.05
1;Seattle;Vancouver;76700;0.936
1;Seul;Cebu;1068900;0.511
1;Seul;Chicago;837500;0.06
1;Seul;Kolombo;104800;0.017
1;Seul;Fidżi;95500;0.024
1;Seul;Fukuoka;349100;0.723
1;Seul;Kanton;403900;0.136
1;Seul;Hanoi;1433300;0.467
1;Seul;Ho;1686600;0.362
1;Seul;Katmandu;83000;0.029
1;Seul;Kuala;1407700;0.136
1;Seul;Kunming;83400;0.042
1;Seul;Londyn;1317600;0.05
1;Seul;Los;2729700;0.159
1;Seul;Makau;409200;0.208
1;Seul;Madryt;238600;0.011
1;Seul;Mediolan;184900;0.013
1;Seul;Male;116900;0.025
1;Seul;Manila;1266800;0.293
1;Seul;Meksyk;297700;0.017
1;Seul;Moskwa;744500;0.064
1;Seul;Monachium;378500;0.021
1;Seul;Nowy;2363900;0.102
1;Seul;Pekin;309400;0.19
1;Seul;Phnom;235500;0.077
1;Seul;Phuket;528600;0.116
1;Seul;Praga;428500;0.038
1;Seul;Qingdao;326600;0.845
1;Seul;Rangun;129800;0.047
1;Seul;Salt;347000;0.085
1;Seul;Seattle;1237400;0.172
1;Seul;Szanghaj;500800;0.295
1;Seul;Shenzhen;319700;0.185
1;Seul;Singapur;2023800;0.16
1;Seul;Petersburg;97700;0.017
1;Seul;Sydney;1022100;0.088
1;Seul;Tajpej;978000;0.3
1;Seul;Taszkent;412700;0.133
1;Seul;Tel;150800;0.012
1;Seul;Toronto;1012300;0.05
1;Seul;Ułan;214700;0.304
1;Seul;Vancouver;790200;0.075
1;Seul;Wenecja;182200;0.02
1;Seul;Wientian;310700;0.201
1;Seul;Warszawa;269100;0.026
1;Seul;Wiedeń;202000;0.013
1;Seul;Władywostok;139100;0.452
1;Seul;Zagrzeb;118700;0.024
1;Seszele;Mumbaj;67300;0.129
1;Szanghaj;Atlanta;546900;0.042
1;Szanghaj;Honolulu;340100;0.073
1;Szanghaj;Dżakarta;400100;0.087
1;Szanghaj;Kuala;960100;0.15
1;Szanghaj;Los;3377500;0.242
1;Szanghaj;Manila;378100;0.164
1;Szanghaj;Meksyk;434800;0.031
1;Szanghaj;Miami;451400;0.027
1;Szanghaj;Minneapolis;153100;0.024
1;Szanghaj;Mumbaj;160500;0.036
1;Szanghaj;Orlando;479300;0.054
1;Szanghaj;Rangun;47100;0.028
1;Szanghaj;San;1371300;0.139
1;Szanghaj;Sydney;987400;0.12
1;Szanghaj;Teheran;230000;0.053
1;Szanghaj;Tel;140500;0.015
1;Szanghaj;Toronto;1193800;0.073
1;Szanghaj;Wiedeń;336700;0.028
1;Szanghaj;Władywostok;14700;0.031
1;Szanghaj;Zurych;334800;0.026
1;Shenzhen;Darwin;69900;0.263
1;Shenzhen;Dżakarta;207200;0.149
1;Shenzhen;Osaka;166300;0.132
1;Shenzhen;Tel;70400;0.019
1;Shenzhen;Wiedeń;100500;0.02
1;Shenzhen;Zurych;108100;0.02
1;Simpson;Nowy;210800;0.232
1;Simpson;Santo;6300;0.08
1;Simpson;Willemstad;14800;0.258
1;Singapur;Barcelona;329200;0.015
1;Singapur;Cebu;248000;0.149
1;Singapur;Chengdu;281800;0.1
1;Singapur;Johannesburg;496800;0.051
1;Singapur;Kapsztad;416700;0.08
1;Singapur;Mediolan;410800;0.025
1;Singapur;Melbourne;2805400;0.417
1;Singapur;Mumbaj;813900;0.178
1;Singapur;Osaka;1243500;0.153
1;Singapur;San;2766000;0.154
1;Singapur;Szanghaj;1852400;0.237
1;Singapur;Shenzhen;259000;0.119
1;Singapur;Sydney;2572500;0.295
1;Singapur;Tajpej;1400700;0.196
1;Singapur;Urumczi;67800;0.042
1;Singapur;Warszawa;238300;0.019
1;Singapur;Wellington;218800;0.079
1;Singapur;Xianyang;185500;0.084
1;Singapur;Zurych;1420500;0.073
1;Skopje;Lublana;12100;0.204
1;Skopje;Warszawa;11900;0.044
1;Skopje;Zagrzeb;16100;0.253
1;Skopje;Zurych;47400;0.117
1;Sofia;Manchester;40500;0.036
1;Sofia;Moskwa;71800;0.075
1;Sofia;Tel;108700;0.147
1;Sofia;Warszawa;36500;0.084
1;Sofia;Wiedeń;86800;0.189
1;Sofia;Zurych;14000;0.019
1;Soczi;Stambuł;14800;0.083
1;Petersburg;Amsterdam;78900;0.053
1;Petersburg;Astana;48900;0.127
1;Petersburg;Chengdu;88200;0.053
1;Petersburg;Londyn;44500;0.023
1;Petersburg;Mediolan;72200;0.069
1;Petersburg;Mińsk;58700;0.404
1;Petersburg;Nicea;31900;0.042
1;Petersburg;Pekin;87600;0.026
1;Petersburg;Praga;77900;0.125
1;Petersburg;Ryga;26700;0.2
1;Petersburg;Szanghaj;163100;0.036
1;Petersburg;Taszkent;122800;0.185
1;Petersburg;Tbilisi;56200;0.124
1;Petersburg;Tel;103100;0.069
1;Petersburg;Urumczi;40500;0.098
1;Petersburg;Warszawa;16100;0.038
1;Petersburg;Wiedeń;39200;0.043
1;Petersburg;Erywań;41600;0.098
1;Petersburg;Zurych;52800;0.046
1;Sztokholm;Antalya;68400;0.035
1;Sztokholm;Ateny;85600;0.045
1;Sztokholm;Bangkok;652000;0.057
1;Sztokholm;Barcelona;256700;0.097
1;Sztokholm;Belgrad;35200;0.046
1;Sztokholm;Bruksela;79000;0.063
1;Sztokholm;Budapeszt;37900;0.038
1;Sztokholm;Bukareszt;35900;0.031
1;Sztokholm;Chicago;303000;0.059
1;Sztokholm;Delhi;105500;0.024
1;Sztokholm;Doha;468200;0.082
1;Sztokholm;Dubaj;542300;0.064
1;Sztokholm;Dublin;67300;0.039
1;Sztokholm;Frankfurt;273000;0.147
1;Sztokholm;Genewa;46500;0.035
1;Sztokholm;Hamburg;58100;0.108
1;Sztokholm;Kijów;56200;0.07
1;Sztokholm;Kraków;34600;0.064
1;Sztokholm;Larnaka;50700;0.035
1;Sztokholm;Lizbona;168500;0.058
1;Sztokholm;Londyn;454500;0.185
1;Sztokholm;Los;455200;0.051
1;Sztokholm;Madryt;137500;0.043
1;Sztokholm;Mediolan;45500;0.03
1;Sztokholm;Malaga;470000;0.214
1;Sztokholm;Malta;23900;0.018
1;Sztokholm;Manchester;78600;0.059
1;Sztokholm;Moskwa;64500;0.053
1;Sztokholm;Monachium;219500;0.139
1;Sztokholm;Nowy;141100;0.019
1;Sztokholm;Nicea;108500;0.096
1;Sztokholm;Oslo;212600;0.708
1;Sztokholm;Palma;161600;0.08
1;Sztokholm;Paryż;294800;0.124
1;Sztokholm;Pekin;273300;0.04
1;Sztokholm;Phuket;88000;0.017
1;Sztokholm;Praga;74900;0.089
1;Sztokholm;Reykjavík;113000;0.107
1;Sztokholm;Ryga;39800;0.168
1;Sztokholm;Rzym;118100;0.054
1;Sztokholm;Szanghaj;117900;0.013
1;Sztokholm;Singapur;149100;0.01
1;Sztokholm;Petersburg;15500;0.047
1;Sztokholm;Teheran;41900;0.023
1;Sztokholm;Tel;44000;0.015
1;Sztokholm;Wilno;37600;0.135
1;Sztokholm;Warszawa;38800;0.06
1;Sztokholm;Wiedeń;98600;0.072
1;Sztokholm;Zurych;193000;0.121
1;Sydney;Abu;1742200;0.186
1;Sydney;Bangkok;976400;0.105
1;Sydney;Dubaj;2487400;0.13
1;Sydney;Hongkong;2557600;0.242
1;Sydney;Honolulu;1082900;0.334
1;Sydney;Kuala;1265600;0.169
1;Sydney;Los;4129400;0.379
1;Sydney;Manila;904800;0.172
1;Sydney;Nowy;1525700;0.09
1;Sydney;Qingdao;125000;0.042
1;Sydney;Shenzhen;133300;0.042
1;Sydney;Tajpej;534800;0.065
1;Sydney;Tokio;271500;0.034
1;Sydney;Toronto;330600;0.022
1;Sydney;Vancouver;447400;0.055
1;Sydney;Wellington;280800;0.762
1;Tajpej;Auckland;513500;0.064
1;Tajpej;Bangkok;1306000;0.265
1;Tajpej;Brisbane;442600;0.094
1;Tajpej;Busan;298700;0.263
1;Tajpej;Kanton;110100;0.111
1;Tajpej;Ho;852700;0.364
1;Tajpej;Hongkong;1403700;0.761
1;Tajpej;San;2957600;0.264
1;Tajpej;Seattle;713800;0.105
1;Tajpej;Szanghaj;339700;0.3
1;Tajpej;Shenzhen;125800;0.231
1;Tajpej;Toronto;653900;0.035
1;Tajpej;Vancouver;1449200;0.145
1;Tajpej;Wiedeń;808300;0.059
1;Tajpej;Xianyang;61000;0.079
1;Tallinn;Kopenhaga;33000;0.104
1;Tallinn;Sztokholm;42500;0.335
1;Tallinn;Wilno;17800;0.229
1;Tallinn;Warszawa;48100;0.203
1;Tallinn;Wiedeń;20600;0.038
1;Taszkent;Astana;39700;0.331
1;Taszkent;Bangkok;91000;0.037
1;Taszkent;Dżudda;62100;0.045
1;Taszkent;Frankfurt;67700;0.023
1;Taszkent;Kuala;70400;0.025
1;Taszkent;Manas;6300;0.143
1;Taszkent;Tel;68200;0.058
1;Tbilisi;Astana;23000;0.092
1;Tbilisi;Baku;18000;0.246
1;Tbilisi;Stambuł;170500;0.222
1;Tbilisi;Kijów;122500;0.33
1;Tbilisi;Pekin;60400;0.024
1;Tbilisi;Tel;110200;0.212
1;Tbilisi;Urumczi;44600;0.168
1;Tbilisi;Warszawa;48600;0.071
1;Teheran;Dubaj;325200;0.265
1;Teheran;Stambuł;997500;0.626
1;Teheran;Kijów;51500;0.063
1;Teheran;Kuwejt;9200;0.027
1;Teheran;Mediolan;108700;0.056
1;Teheran;Moskwa;73900;0.051
1;Teheran;Maskat;48800;0.075
1;Teheran;Pekin;176600;0.053
1;Teheran;Tbilisi;36800;0.196
1;Teheran;Urumczi;42600;0.125
1;Teheran;Wiedeń;130200;0.067
1;Tel;Amsterdam;508200;0.099
1;Tel;Frankfurt;415200;0.092
1;Tel;Lizbona;152900;0.039
1;Tel;Londyn;655100;0.108
1;Tel;Madryt;583100;0.133
1;Tel;Montreal;79200;0.013
1;Tel;Nowy;1917200;0.177
1;Tel;Praga;268500;0.131
1;Tel;Santiago;242500;0.029
1;Tel;São;190100;0.025
1;Tel;Soczi;43300;0.263
1;Tel;Toronto;655000;0.065
1;Tel;Wenecja;65700;0.045
1;Tel;Wilno;38300;0.037
1;Tel;Warszawa;292300;0.153
1;Tel;Zagrzeb;23700;0.032
1;Tel;Zurych;366700;0.121
1;Tirana;Frankfurt;46400;0.061
1;Tirana;Mediolan;81700;0.232
1;Tirana;Wenecja;40300;0.234
1;Tokio;Atlanta;1044200;0.092
1;Tokio;Calgary;99400;0.021
1;Tokio;Detroit;1039000;0.167
1;Tokio;Ho;1008000;0.24
1;Tokio;Hongkong;2222800;0.363
1;Tokio;Londyn;522300;0.025
1;Tokio;Los;2607000;0.228
1;Tokio;Melbourne;711600;0.106
1;Tokio;Montreal;369100;0.04
1;Tokio;Moskwa;495400;0.051
1;Tokio;Orlando;770200;0.099
1;Tokio;Paryż;991400;0.051
1;Tokio;Perth;84500;0.021
1;Tokio;Phnom;175400;0.063
1;Tokio;Qingdao;66000;0.072
1;Tokio;Rangun;167200;0.064
1;Tokio;Rzym;583400;0.042
1;Tokio;Salt;361600;0.131
1;Tokio;Seul;944800;0.373
1;Tokio;Szanghaj;769300;0.283
1;Tokio;Shenzhen;156800;0.086
1;Tokio;Singapur;1673900;0.156
1;Tokio;Tajpej;1538600;0.432
1;Tokio;Ułan;75500;0.094
1;Tokio;Vancouver;642500;0.091
1;Tokio;Warszawa;338000;0.04
1;Tokio;Wiedeń;277900;0.022
1;Tokio;Władywostok;43600;0.135
1;Tokio;Zurych;360200;0.027
1;Toronto;Amsterdam;940400;0.083
1;Toronto;Azory;97700;0.173
1;Toronto;Buenos;291000;0.041
1;Toronto;Delhi;742900;0.066
1;Toronto;Genewa;118100;0.019
1;Toronto;Georgetown;60600;0.074
1;Toronto;Houston;344400;0.187
1;Toronto;Las;496900;0.349
1;Toronto;Lizbona;478200;0.07
1;Toronto;Londyn;1801700;0.153
1;Toronto;Mumbaj;152300;0.015
1;Toronto;Pekin;1152800;0.087
1;Toronto;Porto;190300;0.046
1;Toronto;Praga;82500;0.013
1;Toronto;Santiago;312700;0.047
1;Toronto;Simpson;53500;0.054
1;Toronto;Tokio;115100;0.008
1;Toronto;Warszawa;502600;0.078
1;Toronto;Zagrzeb;129300;0.045
1;Toronto;Zurych;350400;0.041
1;Trypolis;Stambuł;71000;0.153
1;Trypolis;Tunis;39900;0.75
1;Tunis;Casablanca;154700;0.277
1;Tunis;Dakar;40700;0.068
1;Tunis;Genewa;28100;0.059
1;Tunis;Montreal;99700;0.039
1;Tunis;Nicea;40800;0.158
1;Tunis;Wenecja;9200;0.029
1;Tunis;Wiedeń;12700;0.016
1;Ułan;Moskwa;141900;0.133
1;Urumczi;Ałmaty;23600;0.416
1;Urumczi;Bangkok;36200;0.035
1;Urumczi;Dubaj;43500;0.033
1;Urumczi;Duszanbe;26000;0.346
1;Urumczi;Islamabad;29000;0.223
1;Urumczi;Manas;23800;0.475
1;Urumczi;Osaka;70900;0.086
1;Urumczi;Sydney;129400;0.073
1;Urumczi;Taszkent;22300;0.196
1;Vancouver;Auckland;448900;0.076
1;Vancouver;Chengdu;199500;0.049
1;Vancouver;Houston;290100;0.152
1;Vancouver;Kunming;176700;0.047
1;Vancouver;Las;186000;0.379
1;Vancouver;Minneapolis;254600;0.302
1;Vancouver;Pekin;1148500;0.16
1;Vancouver;Phoenix;176300;0.359
1;Vancouver;Qingdao;182800;0.065
1;Vancouver;Szanghaj;1183600;0.136
1;Vancouver;Shenzhen;121400;0.03
1;Vancouver;Zurych;169500;0.023
1;Wenecja;Chicago;299900;0.079
1;Wenecja;Montreal;121100;0.041
1;Wenecja;Paryż;178700;0.205
1;Wenecja;Toronto;189600;0.038
1;Wenecja;Warszawa;19900;0.04
1;Wenecja;Wiedeń;28300;0.091
1;Wenecja;Zurych;29800;0.113
1;Wientian;Bangkok;102000;0.459
1;Wientian;Kanton;39200;0.118
1;Wientian;Kunming;88000;0.825
1;Wientian;Phnom;8200;0.072
1;Wilno;Antalya;35300;0.054
1;Wilno;Mińsk;2000;0.068
1;Wilno;Warszawa;30000;0.225
1;Warszawa;Amsterdam;160900;0.11
1;Warszawa;Stambuł;90100;0.056
1;Warszawa;Kijów;70900;0.188
1;Warszawa;Pekin;281600;0.046
1;Warszawa;Wiedeń;68600;0.136
1;Warszawa;Erywań;53800;0.086
1;Warszawa;Zagrzeb;21700;0.095
1;Warszawa;Zurych;101100;0.106
1;Waszyngton;Akra;271900;0.162
1;Waszyngton;Addis;669300;0.126
1;Waszyngton;Bogota;82400;0.052
1;Waszyngton;Cancún;157400;0.137
1;Waszyngton;Dakar;61500;0.048
1;Waszyngton;Dżudda;409400;0.062
1;Waszyngton;Stambuł;424700;0.056
1;Waszyngton;Johannesburg;541000;0.097
1;Waszyngton;Lizbona;275600;0.074
1;Waszyngton;Madryt;145700;0.029
1;Waszyngton;Moskwa;88300;0.017
1;Waszyngton;Monachium;606500;0.111
1;Waszyngton;Ottawa;47300;0.452
1;Waszyngton;Panama;201000;0.12
1;Waszyngton;Pekin;870400;0.115
1;Waszyngton;Reykjavík;202500;0.137
1;Waszyngton;Rijad;479500;0.098
1;Waszyngton;San;36800;0.035
1;Waszyngton;Seul;532000;0.046
1;Waszyngton;Tel;206400;0.037
1;Waszyngton;Tokio;1422300;0.173
1;Waszyngton;Toronto;70400;0.176
1;Waszyngton;Wiedeń;228700;0.045
1;Waszyngton;Zurych;267100;0.056
1;Wellington;Melbourne;171800;0.498
1;Wiedeń;Bangkok;990000;0.07
1;Wiedeń;Bukareszt;152000;0.23
1;Wiedeń;Kanton;87000;0.01
1;Wiedeń;Kijów;126800;0.161
1;Wiedeń;Larnaka;163200;0.136
1;Wiedeń;Londyn;314000;0.121
1;Wiedeń;Luksemburg;39100;0.1
1;Wiedeń;Montreal;145500;0.027
1;Wiedeń;Praga;19700;0.076
1;Wiedeń;Skopje;35800;0.135
1;Wiedeń;Tel;384400;0.152
1;Wiedeń;Tirana;41900;0.129
1;Wiedeń;Toronto;281400;0.031
1;Wiedeń;Urumczi;51800;0.044
1;Wiedeń;Wilno;20600;0.046
1;Wiedeń;Zagrzeb;15600;0.146
1;Wiedeń;Zurych;187300;0.239
1;Willemstad;Bogota;33500;0.209
1;Willemstad;Miami;74600;0.16
1;Willemstad;Nowy;30900;0.032
1;Willemstad;Oranjestad;10000;0.747
1;Willemstad;Panama;19300;0.084
1;Willemstad;Piarco;7900;0.124
1;Willemstad;Quito;22100;0.172
1;Winnipeg;Cancún;45500;0.085
1;Xianyang;Helsinki;58400;0.029
1;Xianyang;Melbourne;97200;0.045
1;Xianyang;Phuket;195100;0.273
1;Xianyang;Seul;139800;0.143
1;Xianyang;Sydney;154800;0.058
1;Xianyang;Tokio;122500;0.097
1;Erywań;Ateny;19500;0.038
1;Erywań;Stambuł;27700;0.042
1;Erywań;Kijów;73500;0.211
1;Erywań;Moskwa;463900;0.684
1;Erywań;Soczi;11700;0.499
1;Erywań;Tbilisi;4900;0.203
1;Erywań;Teheran;14200;0.095
1;Erywań;Wiedeń;54400;0.058
1;Zagrzeb;Ateny;9200;0.029
1;Zagrzeb;Londyn;59800;0.069
1;Zagrzeb;Rzym;5200;0.024
1;Zagrzeb;Zurych;19800;0.081
1;Zurych;Dar;72000;0.037
1;Zurych;Nairobi;64600;0.017
1;Zurych;Filadelfia;404800;0.114
1;Zurych;Seul;149400;0.009
1;Kopenhaga;Berlin;300000;1.0
1;Berlin;Warszawa;300000;1.0
1;Kijów;Moskwa;250000;1.0
1;Amsterdam;Berlin;500000;1.0
1;Amsterdam;Pary¿;500000;1.0
1;Frankfurt;Pary¿;700000;0.8
1;Frankfurt;Berlin;800000;1.0
1;Berlin;Pary¿;600000;1.0
1;Berlin;Londyn;600000;1.0
1;Berlin;Monachium;600000;1.0
1;Berlin;Moskwa;500000;1.0
1;Wiedeñ;Rzym;500000;1.0
1;Wiedeñ;Zurych;300000;1.3
1;Zurych;Pary¿;400000;1.0
1;Wiedeñ;Monachium;400000;1.0
1;Pary¿;Rzym;400000;1.0
1;Pary¿;Londyn;550000;1.4
1;Pary¿;Madryt;300000;1.0
1;Ateny;Ankara;300000;1.0
1;Antananarywa;Male;200000;0.7
1;Dakar;Johannesburg;200000;1.0
1;Ankara;Kair;200000;1.0
1;Sydney;Melbourne;200000;1.0
1;Perth;Sydney;150000;1.3
1;Perth;Melbourne;150000;1.3
1;Perth;Male;150000;1.3
1;Caracas;Rio;300000;1.2
1;Kingston;Caracas;200000;0.6
1;Rijad;Nairobi;200000;1.1
1;Nowy Jork;Rio;500000;1.4
1;Houston;Chicago;400000;1.0
1;Houston;Los;500000;1.0
1;Houston;Kingston;300000;1.5
1;Houston;Miami;400000;1.0
1;Denver;Nowy Jork;400000;1.0
1;Denver;Kingston;400000;1.0
1;Denver;Los;400000;1.0
1;Miami;Nowy Jork;500000;1.0
1;Miami;Los;500000;1.0
1;Los;Chicago;600000;1.0
1;Chicago;Nowy Jork;500000;1.0
1;Chicago;Miami;500000;1.0
2;Londyn;Nowy Jork;800000;1.5
2;Frankfurt;Nowy Jork;900000;1.2
2;Johannesburg;Rio;800000;1.2
2;Johannesburg;Delhi;800000;1.5
2;Meksyk;Rio;800000;1.6
1;Meksyk;Honolulu;800000;1.5
2;Hongkong;Honolulu;800000;1.5
2;Tokio;Nowy Jork;800000;1.5
2;Los;Honolulu;800000;1.5
2;Berlin;Nowy Jork;800000;1.5
2;Berlin;Tokio;800000;1.1
2;Berlin;Delhi;800000;1.5
2;Berlin;Johannesburg;800000;1.5
2;Berlin;Rio;900000;1.9
2;Atlantyda;Pary¿;700000;1.7
2;Atlantyda;Kapsztad;800000;1.6
2;Atlantyda;Miami;600000;1.9
2;Atlantyda;San;500000;2.0
2;Kapsztad;Santiago;400000;1.3
2;Kapsztad;Antananarywa;600000;0.5
2;Kapsztad;Melbourne;600000;1.1
1;Atlanta;Los;300000;1.0
1;Atlanta;Nowy Jork;340000;1.0
1;Atlanta;Dallas;240000;0.8
1;Phoenix;Miami;550000;1.0
1;Phoenix;Nowy Jork;450000;1.0
1;Orlando;Punta;350000;1.3
1;Orlando;Los;570000;1.2
1;Orlando;Denver;430000;1.1
1;Las;Bermudy;400000;3.0
2;Las;Rio;600000;1.3
1;Las;Los;450000;1.3
1;Barcelona;Pary¿;400000;1.0
1;Barcelona;Palma;410000;0.5
1;Barcelona;Madryt;200000;1.0
1;Lanzarote;Madryt;250000;1.0
1;Lanzarote;Berlin;400000;1.2
2;Lanzarote;Atlantyda;600000;0.3
1;Lanzarote;Tunis;320000;1.0
2;Bermudy;Londyn;700000;1.2
1;Bruksela;Berlin;230000;1.1
1;Dallas;Denver;400000;1.0
1;Detroit;Nowy Jork;450000;1.0
1;Detroit;Los;230000;1.0
1;Detroit;Miami;340000;0.8
1;Osaka;Tokio;340000;1.8
1;Ottawa;Saint;120000;1.0
1;Ottawa;San;100000;1.0
2;Santiago;Wellington;750000;0.8
2;Santiago;Tokio;800000;1.5
